"genename","uniprot","mean_patient","mean_ctrl","mito","complex"
"MYO18A","Q92614;Q92614-4",25674.9485666667,36396.478128,"nonmito",""
"MYO1B","O43795",212507.463566667,160751.65782,"nonmito",""
"MYO1C","O00159-3",395282.812533333,342604.5375,"nonmito",""
"MYO1D","O94832",127171.609366667,63115.359762,"nonmito",""
"MYO1E","Q12965",56461.4375,36131.121876,"nonmito",""
"MYO5A","Q9Y4I1;Q9Y4I1-2",37925.66797,63250.594534,"nonmito",""
"MYO6","Q9UM54-6",30526.2337266667,32621.013674,"nonmito",""
"MYO9A","B2RTY4;B2RTY4-2;B2RTY4-4",26378.73633,22679.733592,"nonmito",""
"MYO9B","Q13459;Q13459-2",25986.96615,25334.47578,"nonmito",""
"MYOF","Q9NZM1;Q9NZM1-6",327765.6771,365045.83126,"nonmito",""
"NAA10","P41227;P41227-2",33324.5097666667,44135.751564,"nonmito",""
"NAA15","Q9BXJ9",49485.6796866667,62309.028126,"nonmito",""
"NAA16","Q6N069",56147.0833333333,62291.975002,"nonmito",""
"NAA20","P61599",58118.26823,68285.244534,"nonmito",""
"NAA25","Q14CX7",35717.0638033333,38777.609376,"nonmito",""
"NAA30","Q147X3",15662.5807266667,39011.017972,"nonmito",""
"NAA35","Q5VZE5",22297.88607,22089.645704,"nonmito",""
"NAA40","Q86UY6;Q86UY6-3",16793.30176,28418.216406,"nonmito",""
"NAA50","Q9GZZ1",56490.5221366667,72606.9875,"nonmito",""
"NAALADL2","Q58DX5",11936.9778666667,9521.7032248,"nonmito",""
"NAB2","Q15742",31490.98893,28015.89961,"nonmito",""
"NACA","E9PAV3;E9PAV3-2;Q13765",816354.9375,821487.4125,"nonmito",""
"NADK2","Q4G0N4",24593.83854,19873.968164,"mito",""
"NADSYN1","Q6IA69",17761.6979133333,15752.187698,"nonmito",""
"NAE1","Q13564;Q13564-2;Q13564-3;Q13564-4",82148.4322933333,59109.453908,"nonmito",""
"NAGA","P17050",93435.7760466667,41595.551174,"nonmito",""
"NAGK","Q9UJ70;Q9UJ70-2",273403.875033333,239694.1344,"nonmito",""
"NAGLU","P54802",143421.187533333,42835.964846,"nonmito",""
"NAMPT","P43490",77792.06771,81068.497654,"nonmito",""
"NANS","Q9NR45",198056.036466667,142042.33906,"nonmito",""
"NAP1L1","P55209;P55209-2",415594.458333333,548479.99376,"nonmito",""
"NAP1L1","P55209-3",18009.07357,29248.39336,"nonmito",""
"NAP1L4","Q99733;Q99733-2",61702.5403633333,148993.83908,"nonmito",""
"NAPA","P54920",85007.4218766667,92534.553118,"nonmito",""
"NAPG","Q99747",23876.5657566667,30300.853126,"nonmito",""
"NAPRT","Q6XQN6;Q6XQN6-3",51969.91927,33610.099608,"nonmito",""
"NARS1","O43776",383752.333366667,319392.28126,"nonmito",""
"NARS2","Q96I59",13789.39616,11402.4332034,"mito",""
"NASP","P49321",30808.0540366667,30858.696094,"nonmito",""
"NAT10","Q9H0A0",39960.8958333333,37333.53633,"nonmito",""
"NAT14","Q8WUY8",75044.5390633333,58222.515626,"nonmito",""
"NAV1","Q8NEY1;Q8NEY1-2;Q8NEY1-3",23594.8880233333,24999.623244,"nonmito",""
"NAXD","Q8IW45",25407.4082033333,20971.247266,"mito",""
"NAXE","Q8NCW5;Q8NCW5-2",50046.8398466667,48905.699218,"mito",""
"NBAS","A2RRP1",36471.5078166667,29678.090236,"nonmito",""
"NBN","O60934",22358.0416666667,16739.095314,"nonmito",""
"NCALD","P61601",40751.41276,59227.543358,"nonmito",""
"NCAPD2","Q15021",21729.5989566667,29733.841016,"nonmito",""
"NCAPG","Q9BPX3",22980.3463533333,25145.82383,"nonmito",""
"NCAPH","Q15003",13751.92285,23280.12754,"nonmito",""
"NCBP1","Q09161",48912.80469,45235.682032,"nonmito",""
"NCBP2","P52298",43308.4908866667,35862.200782,"nonmito",""
"NCBP3","Q53F19",24825.2408866667,24164.063282,"nonmito",""
"NCDN","Q9UBB6;Q9UBB6-3",51583.1510433333,57553.315626,"nonmito",""
"NCEH1","Q6PIU2;Q6PIU2-2",62634.8294266667,143641.56252,"nonmito",""
"NCK1","P16333",27087.02604,31266.145314,"nonmito",""
"NCK2","O43639",23588.0039066667,18015.289452,"nonmito",""
"NCKAP1","Q9Y2A7;Q9Y2A7-2",80814.3151066667,79781.117188,"nonmito",""
"NCKIPSD","Q9NZQ3;Q9NZQ3-3",16202.16862,17481.883008,"nonmito",""
"NCL","P19338",454518.593766667,444577.09376,"nonmito",""
"NCLN","Q969V3;Q969V3-2",112351.588533333,109188.20469,"nonmito",""
"NCOA5","Q9HCD5",25094.9326166667,22945.85625,"nonmito",""
"NCS1","P62166",24163.9505233333,33091.035156,"nonmito",""
"NCSTN","Q92542;Q92542-2",100211.47135,154556.80782,"nonmito",""
"NDC80","O14777",113828.9375,157621.57816,"nonmito",""
"NDE1","Q9NXR1;Q9NXR1-1",13306.6347633333,19804.2064466,"nonmito",""
"NDOR1","Q9UHB4;Q9UHB4-2;Q9UHB4-3;Q9UHB4-4",18246.9902366667,8847.7798832,"nonmito",""
"NDRG1","Q92597",314771.5417,227350.44376,"nonmito",""
"NDRG3","Q9UGV2;Q9UGV2-2;Q9UGV2-3",28639.7167933333,46577.170312,"nonmito",""
"NDST1","P52848",20002.4889333333,19382.037696,"nonmito",""
"NDUFA10","O95299",48831.6341166667,48748.057812,"mito","CI"
"NDUFA11","Q86Y39",68070.2903633333,68493.14219,"mito","CI"
"NDUFA12","Q9UI09",123140.752633333,100372.420318,"mito","CI"
"NDUFA13","Q9P0J0;Q9P0J0-2",76380.4791666667,75596.488282,"mito","CI"
"NDUFA2","O43678",29909.74414,46806.23086,"mito","CI"
"NDUFA4","O00483",98125.4765666667,112652.317174,"mito","CIV"
"NDUFA5","Q16718",20679.4147133333,22678.532812,"mito","CI"
"NDUFA6","P56556",32265.02474,20344.85332,"mito","CI"
"NDUFA8","P51970",49082.4231766667,36734.40586,"mito","CI"
"NDUFA9","Q16795",90497.7864566667,84200.2375,"mito","CI"
"NDUFAF2","Q8N183",43952.8737,58420.946096,"mito",""
"NDUFAF3","Q9BU61",37716.89974,40732.208596,"mito",""
"NDUFB10","O96000",23934.2734366667,37139.199612,"mito","CI"
"NDUFB11","Q9NX14;Q9NX14-2",27918.06185,35182.145312,"mito","CI"
"NDUFB3","O43676",43976.38021,41942.75547,"mito","CI"
"NDUFB4","O95168;O95168-2",63928.8789066667,91933.971884,"mito","CI"
"NDUFB5","O43674;O43674-2",46396.6237,31690.23164,"mito","CI"
"NDUFB6","O95139",64038.64193,56069.874612,"mito","CI"
"NDUFB7","P17568",32022.07487,24296.828908,"mito","CI"
"NDUFB8","O95169;O95169-2;O95169-3",83956.15754,94011.067192,"mito","CI"
"NDUFB9","Q9Y6M9",33016.32552,33901.395314,"mito","CI"
"NDUFC2","O95298",23763.94271,24470.908984,"mito","CI"
"NDUFS1","P28331;P28331-2",102959.890613333,105980.215638,"mito","CI"
"NDUFS2","O75306;O75306-2",151201.489633333,138663.71562,"mito","CI"
"NDUFS3","O75489",106966.4479,130128.54062,"mito","CI"
"NDUFS4","O43181",44778.8294266667,42675.639452,"mito","CI"
"NDUFS5","O43920",27296.49935,29960.13086,"mito","CI"
"NDUFS6","O75380",48288.0976566667,45350.19453,"mito","CI"
"NDUFS7","O75251;O75251-2",125013.93488,153665.554698,"mito","CI"
"NDUFS8","O00217",171122.281266667,199025.87188,"mito","CI"
"NDUFV1","P49821;P49821-2",93913.82292,81821.045312,"mito","CI"
"NDUFV2","P19404",128437.3099,108879.3047,"mito","CI"
"NDUFV3","P56181-2",13550.25716,27546.428516,"mito","CI"
"NECAP1","Q8NC96",41981.375,44616.148438,"nonmito",""
"NECAP2","Q9NVZ3;Q9NVZ3-2",161025.218766667,158226.4219,"nonmito",""
"NECTIN2","Q92692",51557.8906266667,44129.123438,"nonmito",""
"NECTIN3","Q9NQS3",13959.5419933333,30132.598438,"nonmito",""
"NEDD1","Q8NHV4;Q8NHV4-2;Q8NHV4-3",14242.4495466667,12510.330468,"nonmito",""
"NEDD4","P46934-4",48186.89453,43166.147656,"nonmito",""
"NEDD8","Q15843",180399.765633333,173174.0125,"nonmito",""
"NEK7","Q8TDX7",170556.786466667,177620.36564,"nonmito",""
"NEK9","Q8TD19",51693.25521,51855.455468,"nonmito",""
"NELFB","Q8WX92-2",32537.8658866667,25528.107032,"nonmito",""
"NELFCD","Q8IXH7;Q8IXH7-4",27081.7903666667,17613.317578,"nonmito",""
"NELFE","P18615",14090.28711,12532.34961,"nonmito",""
"NEMF","O60524;O60524-3;O60524-4;O60524-5",33805.61979,36383.537502,"nonmito",""
"NENF","Q9UMX5",40075.93099,51145.239064,"nonmito",""
"NES","P48681",22563.6458333333,46965.569532,"nonmito",""
"NEU1","Q99519",63250.9583333333,50582.735156,"nonmito",""
"NEXN","Q0ZGT2",77922.6822933333,52874.082034,"nonmito",""
"NF1","P21359;P21359-2;P21359-6",17415.9388066667,15718.460936,"nonmito",""
"NF2","P35240;P35240-2;P35240-3;P35240-5;P35240-8",24429.5032566667,32268.236718,"nonmito",""
"NFASC","O94856-12;O94856-4;O94856-9",11077.45768,27706.298438,"nonmito",""
"NFAT5","O94916;O94916-2;O94916-4;O94916-5",6299.27669266667,7060.2319334,"nonmito",""
"NFATC4","Q14934;Q14934-10;Q14934-12;Q14934-13;Q14934-2;Q14934-3;Q14934-4;Q14934-5;Q14934-6;Q14934-7;Q14934-8;Q14934-9",22314.3697933333,20861.83672,"nonmito",""
"NFIC","P08651;P08651-5;P08651-6",33258.74284,25180.441406,"nonmito",""
"NFIX","Q14938-6",86837.6458333333,52189.100002,"nonmito",""
"NFKB1","P19838;P19838-2",61131.3255233333,38784.828906,"nonmito",""
"NFKB2","Q00653;Q00653-4",21635.0475266667,20205.272266,"nonmito",""
"NFKBIB","Q15653;Q15653-2",14624.2874333333,14722.794726,"nonmito",""
"NFS1","Q9Y697;Q9Y697-2",18760.80534,26536.076952,"mito",""
"NFU1","Q9UMS0;Q9UMS0-3",19409.42578,28342.922268,"mito",""
"NFXL1","Q6ZNB6",16356.9921866667,10547.1890614,"nonmito",""
"NFYC","Q13952;Q13952-2;Q13952-3;Q13952-5;Q13952-6;Q13952-7",32744.5898433333,26896.357814,"nonmito",""
"NGDN","Q8NEJ9;Q8NEJ9-2",19368.74935,16105.362892,"nonmito",""
"NGLY1","Q96IV0",11249.407554,15977.5248056,"nonmito",""
"NHEJ1","Q9H9Q4;Q9H9Q4-2",21400.6028633333,13612.2453126,"nonmito",""
"NHLRC2","Q8NBF2",61458.4765633333,45803.649218,"nonmito",""
"NHLRC3","Q5JS37",36941.71875,25056.994532,"nonmito",""
"NHP2","Q9NX24",51427.8880233333,22588.528126,"nonmito",""
"NIBAN1","Q9BZQ8",88980.5885433333,70671.41172,"nonmito",""
"NIBAN2","Q96TA1;Q96TA1-2",206899.583333333,221391.82812,"nonmito",""
"NIF3L1","Q9GZT8;Q9GZT8-2",34530.56641,26271.130078,"mito",""
"NIFK","Q9BYG3",34177.9661466667,36272.237502,"nonmito",""
"NIP7","Q9Y221;Q9Y221-2",27535.6484366667,22794.910156,"nonmito",""
"NIPBL","Q6KC79;Q6KC79-2",16477.6487633333,15004.391018,"nonmito",""
"NIPSNAP1","Q9BPW8",36259.7044266667,56747.823438,"mito",""
"NIPSNAP2","O75323",32767.2591133333,28063.796484,"mito",""
"NIPSNAP3A","Q9UFN0",68931.9088566667,75317.757034,"mito",""
"NISCH","Q9Y2I1",15932.80241,11211.571093,"nonmito",""
"NIT1","Q86X76;Q86X76-2;Q86X76-4",70894.51042,60355.040624,"mito",""
"NIT2","Q9NQR4",81380.92448,72038.886718,"mito",""
"NLE1","Q9NVX2",30397.6263,28669.6875,"nonmito",""
"NLN","Q9BYT8",55994.7526033333,58593.42422,"mito",""
"NLRX1","Q86UT6",23201.63802,11456.8034678,"mito",""
"NMD3","Q96D46",38755.9388033333,39025.571874,"nonmito",""
"NME2","P22392-2",1734255.29166667,1704608.625,"nonmito",""
"NME3","Q13232",50585.4218766667,37389.417188,"mito",""
"NME7","Q9Y5B8;Q9Y5B8-2",22226.5000033333,21925.59453,"nonmito",""
"NMI","Q13287",22323.5716166667,13959.671488,"nonmito",""
"NMNAT1","Q9HAN9",16140.4368466667,16831.014456,"nonmito",""
"NMRAL1","Q9HBL8",12087.6018866667,13803.9774424,"nonmito",""
"NMT1","P30419",154220.223966667,133643.30472,"nonmito",""
"NMT2","O60551",40945.1197933333,44779.085154,"nonmito",""
"NNMT","P40261",1394813.83333333,464172.28128,"nonmito",""
"NNT","Q13423",53475.8281266667,63029.596094,"mito",""
"NOB1","Q9ULX3",32356.31185,46558.364062,"nonmito",""
"NOC2L","Q9Y3T9",33979.4179666667,30313.076952,"nonmito",""
"NOC3L","Q8WTT2",18271.07422,15719.960742,"nonmito",""
"NOC4L","Q9BVI4",21550.76628,24216.986328,"nonmito",""
"NOL10","Q9BSC4;Q9BSC4-4",20361.0891933333,20283.258986,"nonmito",""
"NOL11","Q9H8H0",24982.44987,21139.933204,"nonmito",""
"NOL6","Q9H6R4;Q9H6R4-4",17420.28939,20954.914064,"nonmito",""
"NOL7","Q9UMY1",8264.75699866667,9876.8868158,"nonmito",""
"NOL9","Q5SY16",66865.5898433333,60178.112502,"nonmito",""
"NOLC1","Q14978;Q14978-2;Q14978-3",37269.80469,42688.723438,"nonmito",""
"NOMO1","Q15155",113443.289066667,107412.325002,"nonmito",""
"NONO","Q15233",211971.526066667,202467.65626,"nonmito",""
"NOP14","P78316",14649.0257166667,16908.909766,"nonmito",""
"NOP16","Q9Y3C1",14842.72754,24853.08203,"nonmito",""
"NOP2","P46087;P46087-4",54187.3919266667,54336.734376,"nonmito",""
"NOP53","Q9NZM5",15249.7509766667,16627.422068,"nonmito",""
"NOP56","O00567",78995.26823,62687.839844,"nonmito",""
"NOP58","Q9Y2X3",89655.1692733333,74935.413282,"nonmito",""
"NOP9","Q86U38",27045.91211,22118.09414,"nonmito",""
"NOSIP","Q9Y314",21785.77604,30789.21953,"nonmito",""
"NOTCH2","Q04721",23125.7141933333,23870.842774,"nonmito",""
"NPC1","O15118",71567.0729166667,96826.667194,"nonmito",""
"NPC2","P61916",184375.906266667,206099.91876,"nonmito",""
"NPEPL1","Q8NDH3;Q8NDH3-4;Q8NDH3-5",48997.0651033333,27629.884374,"nonmito",""
"NPEPPS","P55786",175907.3021,176161.16252,"nonmito",""
"NPHP3","Q7Z494",21816.4049466667,13838.5353528,"nonmito",""
"NPLOC4","Q8TAT6;Q8TAT6-2",83153.4479166667,76437.845314,"nonmito",""
"NPM1","P06748;P06748-2",645383.583333333,702280.675,"nonmito",""
"NPM3","O75607",38901.2278633333,31441.962892,"nonmito",""
"NPR2","P20594",20887.4472666667,19335.177344,"nonmito",""
"NPTN","Q9Y639;Q9Y639-1",121276.17711,173532.4719,"nonmito",""
"NQO1","P15559;P15559-2",330784.645866667,524256.57188,"nonmito",""
"NQO2","P16083",133253.971366667,52792.440234,"nonmito",""
"NR2C2AP","Q86WQ0;Q86WQ0-2",26858.3932266667,21450.350782,"nonmito",""
"NR3C1","P04150",40582.2487,25288.141016,"nonmito",""
"NRAS","P01111",169366.593766667,156034.28438,"nonmito",""
"NRBF2","Q96F24;Q96F24-2",16894.9111333333,17576.017774,"nonmito",""
"NRBP1","Q9UHY1",49182.9882833333,59865.496094,"nonmito",""
"NRBP2","Q9NSY0",23409.2454433333,23786.496094,"nonmito",""
"NRDC","O43847;O43847-2",50720.26172,53125.869532,"mito",""
"NRF1","Q16656;Q16656-2;Q16656-4",27039.2545566667,19056.191406,"nonmito",""
"NRM","Q8IXM6",38554.4388033333,29818.692186,"nonmito",""
"NRP1","O14786",13422.4980466667,31077.089842,"nonmito",""
"NSA2","O95478",33714.875,31035.103908,"nonmito",""
"NSDHL","Q15738",104222.481766667,140672.99844,"nonmito",""
"NSF","P46459",134298.893233333,138362.37344,"nonmito",""
"NSFL1C","Q9UNZ2;Q9UNZ2-5",127091.591166667,144098.5,"nonmito",""
"NSMCE1","Q8WV22",14931.2604166667,14968.291992,"nonmito",""
"NSUN2","Q08J23",55418.6966166667,54618.535938,"mito",""
"NSUN6","Q8TEA1",9621.242512,7803.0458008,"nonmito",""
"NT5C","Q8TCD5",59040.7760433333,32709.825,"nonmito",""
"NT5C2","P49902",56019.9765633333,47850.253906,"nonmito",""
"NT5C3A","Q9H0P0",17747.1621066667,13548.9787108,"nonmito",""
"NT5C3B","Q969T7;Q969T7-2",20322.7428366667,16550.587892,"nonmito",""
"NT5DC1","Q5TFE4",11453.8108726667,14953.892774,"nonmito",""
"NT5DC2","Q9H857-2",28595.8704433333,39692.343752,"mito",""
"NT5E","P21589",318299.020833333,387634.12502,"nonmito",""
"NTAN1","Q96AB6",31980.2259133333,39341.19336,"nonmito",""
"NTMT1","Q9BV86",80145.89844,73541.417188,"nonmito",""
"NTPCR","Q9BSD7",48232.0169266667,63105.23047,"nonmito",""
"NUB1","Q9Y5A7;Q9Y5A7-2",25537.1777333333,19671.682618,"nonmito",""
"NUBP1","P53384;P53384-2",46473.69401,42622.03672,"nonmito",""
"NUBP2","Q9Y5Y2",72657.3958333333,68761.474218,"nonmito",""
"NUCB1","Q02818",106311.588533333,94093.357812,"nonmito",""
"NUCB2","P80303;P80303-2",71857.06771,70273.094532,"nonmito",""
"NUCKS1","Q9H1E3",80703.7942733333,116092.968748,"nonmito",""
"NUDC","Q9Y266",137522.1146,157862.47812,"nonmito",""
"NUDCD1","Q96RS6;Q96RS6-2",48744.4348966667,43162.795312,"nonmito",""
"NUDCD2","Q8WVJ2",61566.5885433333,48907.403906,"nonmito",""
"NUDCD3","Q8IVD9",41321.35417,52488.051562,"nonmito",""
"NUDT1","P36639;P36639-2;P36639-3;P36639-4",43509.6953166667,46198.468752,"nonmito",""
"NUDT16","Q96DE0;Q96DE0-3",21779.5468766667,23685.401562,"nonmito",""
"NUDT16L1","Q9BRJ7",22922.5149733333,22566.533982,"nonmito",""
"NUDT19","A8MXV4",25363.4817733333,23479.400586,"mito",""
"NUDT2","P50583",39767,23618.072654,"mito",""
"NUDT21","O43809",64211.71354,51935.879686,"nonmito",""
"NUDT3","O95989",130942.268233333,111740.510928,"nonmito",""
"NUDT5","Q9UKK9",163005.036466667,118876.09062,"mito",""
"NUDT9","Q9BW91;Q9BW91-2",60388.7226566667,77723.582816,"mito",""
"NUFIP2","Q7Z417",23482.3444033333,28936.759766,"nonmito",""
"NUMA1","Q14980",22977.8209666667,27946.682422,"nonmito",""
"NUMB","P49757;P49757-2;P49757-3;P49757-4",37063.6536466667,36510.776562,"nonmito",""
"NUMBL","Q9Y6R0",40379.2044266667,36609.872266,"nonmito",""
"NUP107","P57740",47116.9101566667,30483.304296,"nonmito",""
"NUP133","Q8WUM0",61665.2799466667,49348.062502,"nonmito",""
"NUP153","P49790",18798.7220033333,17194.395898,"nonmito",""
"NUP155","O75694;O75694-2",64674.49219,42037.089062,"nonmito",""
"NUP160","Q12769",44031.36068,30420.77578,"nonmito",""
"NUP188","Q5SRE5",23901.8190066667,18766.361134,"nonmito",""
"NUP205","Q92621",44735.7096366667,34494.557812,"nonmito",""
"NUP214","P35658;P35658-2;P35658-3;P35658-4;P35658-5",25320.6536466667,24562.26953,"nonmito",""
"NUP35","Q8NFH5;Q8NFH5-2",28512.13607,25327.99375,"nonmito",""
"NUP37","Q8NFH4",59815.7747433333,43133.608594,"nonmito",""
"NUP43","Q8NFH3",98234.8177166667,78018.464064,"nonmito",""
"NUP50","Q9UKX7;Q9UKX7-2",20196.69922,30864.187894,"nonmito",""
"NUP54","Q7Z3B4;Q7Z3B4-3",36199.5638033333,43908.896874,"nonmito",""
"NUP58","Q9BVL2;Q9BVL2-2;Q9BVL2-3",41355.05078,35675.451952,"nonmito",""
"NUP62","P37198",37780.7942733333,34300.479298,"nonmito",""
"NUP85","Q9BW27",37159.4785166667,24667.978126,"nonmito",""
"NUP88","Q99567",43972.43229,37005.214846,"nonmito",""
"NUP93","Q8N1F7",50015.7773433333,44782.916406,"nonmito",""
"NUP98","P52948;P52948-5",39513.94271,30011.864452,"nonmito",""
"NUTF2","P61970",218119.1719,201882.73752,"nonmito",""
"NXF1","Q9UBU9",34500.8489566667,28199.65586,"nonmito",""
"NXN","Q6DKJ4",70603.8567733333,92886.647676,"nonmito",""
"OAT","P04181",168889.1719,245221.15628,"mito",""
"OBSL1","O75147",130407.0625,102197.198446,"nonmito",""
"OCIAD1","Q9NX40",59559.7447933333,67639.270314,"mito",""
"OCRL","Q01968;Q01968-2",28056.89909,26812.516016,"nonmito",""
"ODR4","Q5SWX8",21908.1933566667,15935.73711,"nonmito",""
"OGA","O60502;O60502-4",38651.9817733333,30776.615624,"nonmito",""
"OGDH","Q02218",65831.4765633333,61033.90703,"mito",""
"OGFOD1","Q8N543",13392.3020833333,10744.8302734,"nonmito",""
"OGFOD3","Q6PK18",42809.5299466667,35910.534376,"nonmito",""
"OGFR","Q9NZT2;Q9NZT2-2",22642.5214833333,29535.472658,"nonmito",""
"OGT","O15294",37245.5651033333,35076.411326,"nonmito",""
"OLA1","Q9NTK5",86284.9270833333,108190.339062,"nonmito",""
"OLFML3","Q9NRN5;Q9NRN5-2",10880.143553,14960.345508,"nonmito",""
"OPA1","O60313-2",31392.2825533333,31464.126172,"mito",""
"OPLAH","O14841",49274.2591133333,20753.0725578,"nonmito",""
"OPTN","Q96CV9",23738.48112,50490.113282,"nonmito",""
"ORMDL1","Q9P0S3",29591.33789,42623.298438,"nonmito",""
"OS9","Q13438",14877.1054666667,15494.645704,"nonmito",""
"OSBP","P22059",53434.29948,49881.04297,"nonmito",""
"OSBPL11","Q9BXB4",20037.46875,17772.61289,"nonmito",""
"OSBPL1A","Q9BXW6",27486.5273433333,28313.942188,"mito",""
"OSBPL2","Q9H1P3;Q9H1P3-2",12473.6422533333,11707.308204,"nonmito",""
"OSBPL3","Q9H4L5",31956.7337233333,42485.289844,"nonmito",""
"OSBPL5","Q9H0X9;Q9H0X9-2",44304.90625,44017.775,"nonmito",""
"OSBPL6","Q9BZF3;Q9BZF3-2;Q9BZF3-3;Q9BZF3-4;Q9BZF3-5",11606.2057273333,13036.603908,"nonmito",""
"OSBPL8","Q9BZF1;Q9BZF1-2;Q9BZF1-3",108335.523433333,69989.161718,"nonmito",""
"OSBPL9","Q96SU4;Q96SU4-2;Q96SU4-7",16597.6139333333,15694.847852,"nonmito",""
"OSGEP","Q9NPF4",210458.2917,155614.1219,"nonmito",""
"OSMR","Q99650",8363.32438133333,11044.878225,"nonmito",""
"OSTC","Q9NRP0;Q9NRP0-2",645864.875,491553.31878,"nonmito",""
"OSTF1","Q92882",66497.5651066667,80940.064066,"nonmito",""
"OTUB1","Q96FW1",140867.822933333,123179.85626,"nonmito",""
"OTUD4","Q01804",17420.4472633333,16468.488282,"nonmito",""
"OTUD6B","Q8N6M0;Q8N6M0-2",21397.3600266667,17668.259962,"nonmito",""
"OTUD7B","Q6GQQ9;Q6GQQ9-2",17728.6614566667,15375.447852,"nonmito",""
"OTULIN","Q96BN8",21150.5520833333,28433.116798,"nonmito",""
"OVCA2","Q8WZ82",30807.0032566667,41219.06797,"nonmito",""
"OXA1L","Q15070;Q15070-2",36385.8333333333,37450.147654,"mito",""
"OXCT1","P55809",78152.6875,89107.939062,"mito",""
"OXNAD1","Q96HP4",85003.98177,72780.531252,"mito",""
"OXR1","Q8N573-5",25670.0462233333,17460.918556,"mito",""
"OXSR1","O95747",95576.71616,85539.365618,"nonmito",""
"P2RX4","Q99571;Q99571-2",10457.1263006667,17901.801368,"nonmito",""
"P3H1","Q32P28",240477.942733333,264270.6594,"nonmito",""
"P3H2","Q8IVL5;Q8IVL5-2",17273.7106133333,14669.1286126,"nonmito",""
"P3H3","Q8IVL6",174198.708366667,176705.05938,"nonmito",""
"P3H4","Q92791",148112.057266667,116226.531262,"nonmito",""
"P4HA1","P13674",284825.885433333,257242.16562,"nonmito",""
"P4HA2","O15460-2",436290.572933333,407905.62502,"nonmito",""
"P4HB","P07237",1391119.875,1284526.625,"nonmito",""
"P4HTM","Q9NXG6;Q9NXG6-3",46324.3359366667,56985.108594,"nonmito",""
"PA2G4","Q9UQ80",176226.036466667,193580.3375,"nonmito",""
"PAAF1","Q9BRP4",34034.0091166667,35174.31328,"nonmito",""
"PABPC1","P11940",311591.833366667,316607.61878,"nonmito",""
"PABPC4","Q13310-2;Q13310-3",115213.697933333,97255.320318,"nonmito",""
"PACS1","Q6VY07",47827.6875,45205.332032,"nonmito",""
"PACS2","Q86VP3;Q86VP3-2;Q86VP3-3;Q86VP3-4",7818.66731766667,5736.5794922,"nonmito",""
"PACSIN2","Q9UNF0;Q9UNF0-2",55708.0351566667,78949.676556,"nonmito",""
"PACSIN3","Q9UKS6",30089.0904933333,17657.4770508,"nonmito",""
"PAF1","Q8N7H5;Q8N7H5-3",27334.2851566667,28363.086328,"nonmito",""
"PAFAH1B1","P43034",174977.354166667,164593.92502,"nonmito",""
"PAFAH1B2","P68402",308552.1146,275231.23752,"nonmito",""
"PAFAH1B3","Q15102",144515.828133333,167821.575,"nonmito",""
"PAICS","P22234",224309.1719,244575.25002,"mito",""
"PAIP1","Q9H074",124614.591133333,114537.93594,"nonmito",""
"PAK1","Q13153",41575.4140633333,66630.998438,"nonmito",""
"PAK1IP1","Q9NWT1",25413.4140633333,17191.018164,"nonmito",""
"PAK2","Q13177",72656.33073,113303.128138,"nonmito",""
"PAK4","O96013;O96013-2;O96013-4",16746.4925133333,19773.207812,"nonmito",""
"PALLD","Q8WX93;Q8WX93-3",174418.958366667,186738.59376,"nonmito",""
"PAM","P19021",13936.8388633333,44879.839844,"nonmito",""
"PANK2","Q9BZ23;Q9BZ23-3;Q9BZ23-4",16059.57617,12170.3330086,"mito",""
"PANK4","Q9NVE7",35778.30078,23750.664844,"nonmito",""
"PANX1","Q96RD7;Q96RD7-2",10530.7565096667,12214.156834,"nonmito",""
"PAPOLA","P51003",17316.82064,17801.980666,"nonmito",""
"PAPSS1","O43252",64991.7200533333,60986.764844,"nonmito",""
"PAPSS2","O95340;O95340-2",106789.5651,97742.610934,"nonmito",""
"PARD3","Q8TEW0;Q8TEW0-10;Q8TEW0-11;Q8TEW0-2;Q8TEW0-3;Q8TEW0-4;Q8TEW0-5;Q8TEW0-6;Q8TEW0-7;Q8TEW0-8;Q8TEW0-9",7621.41975933333,6857.2962888,"nonmito",""
"PARG","Q86W56;Q86W56-2;Q86W56-3",15283.2268866667,11387.4320318,"nonmito",""
"PARK7","Q99497",354643.156266667,319169.13126,"mito",""
"PARN","O95453;O95453-2",16631.0950533333,15792.142384,"nonmito",""
"PARP1","P09874",42040.91797,37829.472268,"nonmito",""
"PARP14","Q460N5",18129.1565766667,10282.7487796,"nonmito",""
"PARP4","Q9UKK3",37010.2473966667,50817.91797,"nonmito",""
"PARVA","Q9NVD7",193444.901066667,164632.20314,"nonmito",""
"PARVB","Q9HBI1;Q9HBI1-2;Q9HBI1-3",69497.8385433333,69404.61797,"nonmito",""
