"genename","uniprot","mean_patient","mean_ctrl","mito","complex"
"FARP1","Q9Y4F1;Q9Y4F1-2",82400.8333333333,108485.4,"nonmito",""
"FARS2","O95363",240374.5,100698.8,"mito",""
"FARSA","Q9Y285",107816.666666667,112207.8,"nonmito",""
"FARSB","Q9NSD9",135304.666666667,169486.2,"nonmito",""
"FAS","P25445;P25445-6",56985.8333333333,29439.86,"nonmito",""
"FASN","P49327",179138,324461.6,"mito",""
"FASTKD2","Q9NYY8",29732.0333333333,32498.248,"mito",""
"FAT1","Q14517",28415.3,49943.275,"nonmito",""
"FAU","P62861",1088590.66666667,1174854,"nonmito",""
"FBL","P22087",146471.333333333,135278.6,"nonmito",""
"FBLIM1","Q8WUP2",143678.333333333,98175.74,"nonmito",""
"FBLN1","P23142",37529.5333333333,55739.14,"nonmito",""
"FBLN2","P98095;P98095-2",38120.2,12736.9333333333,"nonmito",""
"FBLN5","Q9UBX5",36233.8,30990.88,"nonmito",""
"FBN1","P35555",62386.9333333333,53895.72,"nonmito",""
"FBN2","P35556",47067.8666666667,66353.24,"nonmito",""
"FBXL18","Q96ME1;Q96ME1-2;Q96ME1-4",54287.0333333333,48877.94,"nonmito",""
"FBXL20","Q96IG2",76121.4333333333,56363.58,"nonmito",""
"FBXL8","Q96CD0",51295.0666666667,76007.34,"nonmito",""
"FBXO22","Q8NEZ5",99927,94088.24,"nonmito",""
"FBXO3","Q9UK99;Q9UK99-2",76438.7,120503.2,"nonmito",""
"FBXO30","Q8TB52",63374.6,48869.54,"nonmito",""
"FBXO4","Q9UKT5",38893.9,53543.775,"nonmito",""
"FBXO6","Q9NRD1",51822.4333333333,23804.22,"nonmito",""
"FBXO7","Q9Y3I1",71475.2666666667,95029.32,"nonmito",""
"FBXW8","Q8N3Y1",62217.0333333333,53254.8,"nonmito",""
"FCHO2","Q0JRZ9",47359.8333333333,50637.72,"nonmito",""
"FCHSD1","Q86WN1",46338.3333333333,41511.12,"nonmito",""
"FDFT1","P37268",91860.7333333333,147712.8,"nonmito",""
"FDPS","P14324",151228.333333333,198640.6,"mito",""
"FDX1","P10109",72166.9333333333,47541.5,"mito",""
"FDXR","P22570;P22570-5;P22570-7",118897,116039.04,"mito",""
"FECH","P22830;P22830-2",66406.4,46867.56,"mito",""
"FEN1","P39748",79439.1333333333,75166.32,"nonmito",""
"FER","P16591",36424.3333333333,34475.425,"nonmito",""
"FERMT2","Q96AC1;Q96AC1-3",216012.666666667,151178,"nonmito",""
"FGF2","P09038-2",226479.333333333,259973.6,"nonmito",""
"FH","P07954;P07954-2",130281,127433.6,"mito",""
"FHL1","Q13642-1",446606,270546,"nonmito",""
"FHL1","Q13642",425374.666666667,312659.2,"nonmito",""
"FHL2","Q14192",369345.666666667,222180.8,"nonmito",""
"FHL3","Q13643",159886,72546.32,"nonmito",""
"FHOD1","Q9Y613",59870.7333333333,64726.66,"nonmito",""
"FIBP","O43427;O43427-2",58138.1,73462.96,"nonmito",""
"FILIP1L","Q4L180;Q4L180-2;Q4L180-3;Q4L180-7",37664.0333333333,40080.86,"nonmito",""
"FIP1L1","Q6UN15;Q6UN15-3;Q6UN15-5",99709.2333333333,101756.06,"nonmito",""
"FIS1","Q9Y3D6",187681,217653.6,"mito",""
"FITM2","Q8N6M3",36516.0333333333,72628.2666666667,"nonmito",""
"FKBP10","Q96AY3",500085.333333333,397829,"mito",""
"FKBP11","Q9NYL4;Q9NYL4-2",236646.333333333,182536.4,"nonmito",""
"FKBP14","Q9NWM8",76355.4666666667,81183.72,"nonmito",""
"FKBP15","Q5T1M5",41910.3333333333,34711.32,"nonmito",""
"FKBP1A","P62942",179183,110600.9,"nonmito",""
"FKBP2","P26885",176234.333333333,131109.2,"nonmito",""
"FKBP3","Q00688",138951,147020.6,"nonmito",""
"FKBP4","Q02790",120140,153760.8,"nonmito",""
"FKBP7","Q9Y680;Q9Y680-3",112631.666666667,103400.34,"nonmito",""
"FKBP8","Q14318",139418.333333333,134515.2,"mito",""
"FKBP9","O95302",629778,448610.4,"nonmito",""
"FLAD1","Q8NFF5;Q8NFF5-2",55973.0333333333,30301.08,"mito",""
"FLCN","Q8NFG4",68579.9666666667,55709.9,"nonmito",""
"FLII","Q13045",123782.666666667,187199,"nonmito",""
"FLNA","P21333-2",1161423.33333333,744308.4,"nonmito",""
"FLNB","O75369-8",241773.666666667,231672.4,"nonmito",""
"FLNC","Q14315",537142.333333333,539771.4,"nonmito",""
"FLOT1","O75955",111044.333333333,126789.76,"nonmito",""
"FLOT2","Q14254",118287.333333333,158415.4,"nonmito",""
"FMC1","Q96HJ9-2",55820.1666666667,57677.86,"mito",""
"FMN2","Q9NZ56",28260.9333333333,52735.2,"nonmito",""
"FMNL3","Q8IVF7",49892.8666666667,51132.9,"nonmito",""
"FMR1","Q06787-2",112246,100027.52,"nonmito",""
"FN1","P02751-1",511543.666666667,334173.8,"nonmito",""
"FN3K","Q9H479",45221.9,50007.95,"nonmito",""
"FN3KRP","Q9HA64",52503.4,45764.44,"nonmito",""
"FNBP1","Q96RU3-2;Q96RU3-5",40124.4666666667,46642.64,"nonmito",""
"FNDC3A","Q9Y2H6;Q9Y2H6-2",45143.8333333333,37145.16,"nonmito",""
"FNDC3B","Q53EP0",110939,92214.82,"nonmito",""
"FNTA","P49354",96336.1333333333,91782.46,"nonmito",""
"FNTB","P49356",51200.1,60670.36,"nonmito",""
"FOCAD","Q5VW36",35875.4666666667,49842.6,"nonmito",""
"FOSL1","P15407",37587.85,46824.55,"nonmito",""
"FOXK1","P85037",30222.7,44992.44,"nonmito",""
"FRMD6","Q96NE9-2",118883,89264.42,"nonmito",""
"FRMD8","Q9BZ67",55239.2333333333,50232.3,"nonmito",""
"FRY","Q5TBA9",92977.2,144164.8,"nonmito",""
"FRYL","O94915",20823.4,35636.82,"nonmito",""
"FSCN1","Q16658",464799.666666667,510531.6,"nonmito",""
"FSTL1","Q12841",134084,79444.56,"nonmito",""
"FTH1","P02794",144406.333333333,133910.4,"mito",""
"FTL","P02792",146334,132277.18,"nonmito",""
"FTO","Q9C0B1",60092.1333333333,62806.86,"nonmito",""
"FTSJ1","Q9UET6",49261.1333333333,45442.56,"nonmito",""
"FTSJ3","Q8IY81",62498.7,47987,"nonmito",""
"FUBP1","Q96AE4-2",140217,195134.4,"nonmito",""
"FUBP3","Q96I24",121404.666666667,139664.8,"nonmito",""
"FUCA1","P04066",99296.2666666667,153106.5,"nonmito",""
"FUNDC2","Q9BWH2",75436.7666666667,58234.54,"mito",""
"FUS","P35637;P35637-2",184139.333333333,196147.2,"nonmito",""
"FUT8","Q9BYC5",61631.3,42657.92,"nonmito",""
"FXR1","P51114",82331.8333333333,89474.48,"nonmito",""
"FXR2","P51116",67888.0666666667,63896.2,"nonmito",""
"FYCO1","Q9BQS8;Q9BQS8-4",43229.7333333333,55669.98,"nonmito",""
"FYTTD1","Q96QD9",87468.7333333333,72609.6,"nonmito",""
"G3BP1","Q13283",205434.333333333,230390.6,"nonmito",""
"G3BP2","Q9UN86",96470.4,123249.2,"nonmito",""
"G6PD","P11413;P11413-2;P11413-3",335362.666666667,444739.8,"nonmito",""
"GAA","P10253",268238.333333333,124593.2,"nonmito",""
"GABARAPL2","P60520",84898.0666666667,78490.12,"nonmito",""
"GABPA","Q06546",37191.2,50973.32,"nonmito",""
"GADD45GIP1","Q8TAE8",85382.2333333333,75854.88,"mito","Ribo"
"GAK","O14976",72953.4,70214.52,"nonmito",""
"GALE","Q14376",149914.666666667,107959.52,"nonmito",""
"GALK1","P51570;P51570-2",155378,143404,"nonmito",""
"GALM","Q96C23",115562.666666667,83041.3,"nonmito",""
"GALNS","P34059",83982.2333333333,89049.46,"nonmito",""
"GALNT1","Q10472",45168.0666666667,42002.2,"nonmito",""
"GALNT10","Q86SR1",35009.6,43443,"nonmito",""
"GALNT2","Q10471",130953.666666667,135785,"nonmito",""
"GALNT5","Q7Z7M9",66593.8333333333,68333.22,"nonmito",""
"GALNT7","Q86SF2",56692.7666666667,59682.12,"nonmito",""
"GAMT","Q14353",85092.3,108147.08,"nonmito",""
"GAN","Q9H2C0",38733.9333333333,41037.22,"nonmito",""
"GANAB","Q14697-2",138921,108887.34,"nonmito",""
"GANAB","Q14697",514484.666666667,501536.8,"nonmito",""
"GAPDH","P04406",760837,732429.2,"nonmito",""
"GAPVD1","Q14C86;Q14C86-2;Q14C86-4;Q14C86-5;Q14C86-6",83415.5666666667,93445.38,"nonmito",""
"GAR1","Q9NY12;Q9NY12-2",152090.333333333,128421.4,"nonmito",""
"GARS1","P41250",363415.666666667,279844.8,"mito",""
"GART","P22102",132912.666666667,145197.4,"nonmito",""
"GAS6","Q14393;Q14393-1;Q14393-3",60273.4666666667,70381.78,"nonmito",""
"GATAD2A","Q86YP4;Q86YP4-2;Q86YP4-3",27240.05,40389.625,"nonmito",""
"GATAD2B","Q8WXI9",33561.1333333333,27101.92,"nonmito",""
"GATD1","Q8NB37",97817.6,105437.36,"nonmito",""
"GBA","P04062;P04062-2;P04062-4",379618,226191.2,"nonmito",""
"GBE1","Q04446",195577.666666667,202009.4,"nonmito",""
"GBF1","Q92538;Q92538-2;Q92538-3",67019.5,97939.62,"nonmito",""
"GBP1","P32455",330871.333333333,114834.36,"nonmito",""
"GBP2","P32456",154105.333333333,98701.7,"nonmito",""
"GCAT","O75600;O75600-2",60747.8,71883.8333333333,"mito",""
"GCC1","Q96CN9",45336.45,64097.12,"nonmito",""
"GCC2","Q8IWJ2",42356.1333333333,41108.98,"nonmito",""
"GCDH","Q92947",58132.6666666667,66294.66,"mito",""
"GCLC","P48506",68127.4,50353.8,"nonmito",""
"GCLM","P48507",121014.666666667,91264.42,"nonmito",""
"GCN1","Q92616",95253.1666666667,135692.8,"nonmito",""
"GDAP2","Q9NXN4;Q9NXN4-2",26730.6666666667,38023.58,"nonmito",""
"GDE1","Q9NZC3",37515.8,25764.1,"nonmito",""
"GDI1","P31150",229773,194176.8,"nonmito",""
"GDI2","P50395",315906.666666667,300030.4,"nonmito",""
"GEMIN4","P57678",39444.5333333333,49897.3,"nonmito",""
"GEMIN5","Q8TEQ6",49636.2333333333,64540.14,"nonmito",""
"GEMIN6","Q8WXD5",37530.0333333333,34481.2,"nonmito",""
"GEMIN8","Q9NWZ8",8699.04,18771.276,"nonmito",""
"GET1","O00258;O00258-2",52992.4666666667,62374.9,"nonmito",""
"GET3","O43681",201893,216243,"nonmito",""
"GET4","Q7L5D6",61282.4333333333,46971.72,"nonmito",""
"GFM1","Q96RP9",86041.7333333333,91115.1,"mito",""
"GFM2","Q969S9;Q969S9-2;Q969S9-3",43911.15,40066.55,"mito",""
"GFPT1","Q06210;Q06210-2",216121,212362,"nonmito",""
"GFPT2","O94808",107115.333333333,95527.74,"nonmito",""
"GGA1","Q9UJY5;Q9UJY5-3;Q9UJY5-4;Q9UJY5-6",61437.45,55908.18,"nonmito",""
"GGA3","Q9NZ52;Q9NZ52-4",11516.5366666667,23199.26,"nonmito",""
"GGCT","O75223",95678.0333333333,42975.08,"nonmito",""
"GGCX","P38435",122761,117508.46,"nonmito",""
"GGH","Q92820",100424.7,90794.8,"nonmito",""
"GGPS1","O95749",52755.3333333333,50499.24,"nonmito",""
"GGT7","Q9UJ14",28846.8,41085.48,"nonmito",""
"GHDC","Q8N2G8;Q8N2G8-3",57464.9666666667,43016.2,"nonmito",""
"GHITM","Q9H3K2",99627.3,70817.38,"mito",""
"GIGYF2","Q6Y7W6;Q6Y7W6-4;Q6Y7W6-5",49370.2,45735.3,"nonmito",""
"GIPC1","O14908",119314,125129.8,"nonmito",""
"GIT1","Q9Y2X7;Q9Y2X7-3",41225.3,46669.2,"nonmito",""
"GIT2","Q14161",40376.0666666667,41726.6,"nonmito",""
"GJA1","P17302",95634.3333333333,45100.22,"nonmito",""
"GK","P32189;P32189-1;P32189-2;P32189-4",32333,67543.2333333333,"nonmito",""
"GLB1","P16278;P16278-3",332531.666666667,224954.6,"nonmito",""
"GLG1","Q92896;Q92896-2",95682.0666666667,107738.32,"nonmito",""
"GLIPR1","P48060",105990.1,70900.36,"nonmito",""
"GLIPR2","Q9H4G4",398037.666666667,207249.8,"nonmito",""
"GLMN","Q92990",49144.8666666667,71890.24,"nonmito",""
"GLMP","Q8WWB7;Q8WWB7-2",302857.666666667,171401,"nonmito",""
"GLO1","Q04760;Q04760-2",221611,289716,"nonmito",""
"GLOD4","Q9HC38;Q9HC38-2",170195.666666667,173774.8,"mito",""
"GLRX3","O76003",121981.666666667,149923.4,"nonmito",""
"GLS","O94925",240599.333333333,184613.4,"mito",""
"GLS","O94925-3",253511.666666667,93260.78,"mito",""
"GLT8D1","Q68CQ7",126088.666666667,119747.2,"nonmito",""
"GLT8D2","Q9H1C3",44902.9666666667,52538.2,"nonmito",""
"GLUD1","P00367",189209.333333333,224642.6,"mito",""
"GLUL","P15104",103185.333333333,136191,"nonmito",""
"GLYR1","Q49A26;Q49A26-2;Q49A26-3",52830.4666666667,46643.22,"nonmito",""
"GM2A","P17900",73129.5333333333,70103.62,"nonmito",""
"GMDS","O60547;O60547-2",58875.7,52578.9,"nonmito",""
"GMFB","P60983",189432,188211.8,"nonmito",""
"GMPPA","Q96IJ6",184153.333333333,194349,"nonmito",""
"GMPPB","Q9Y5P6;Q9Y5P6-2",114858.333333333,124967.6,"nonmito",""
"GMPR2","Q9P2T1;Q9P2T1-2",101471.2,70155.5,"nonmito",""
"GMPS","P49915",79079.5,91755.42,"nonmito",""
"GNA11","P29992",189070.666666667,185635.6,"nonmito",""
"GNA12","Q03113",26378.1333333333,30491.08,"nonmito",""
"GNA13","Q14344",112408.666666667,85415.06,"nonmito",""
"GNAI1","P63096;P63096-2",83580.8333333333,44472.32,"nonmito",""
"GNAI2","P04899",327510,272722.4,"nonmito",""
"GNAI3","P08754",156799.333333333,70333.46,"nonmito",""
"GNAQ","P50148",185704.666666667,138463.6,"nonmito",""
"GNAS","P63092;P63092-4;Q5JWF2",162987.333333333,168910.6,"nonmito",""
"GNB1","P62873;P62873-2",551417.666666667,324555.4,"nonmito",""
"GNB1L","Q9BYB4",55871.3333333333,37739.52,"nonmito",""
"GNB2","P62879",627041.666666667,493990.2,"nonmito",""
"GNB4","Q9HAV0",169691.666666667,78092.42,"nonmito",""
"GNE","Q9Y223;Q9Y223-2",63846.7666666667,78256.32,"nonmito",""
"GNG12","Q9UBI6",75852.8333333333,122017.8,"nonmito",""
"GNL1","P36915",80112.5666666667,102746.58,"nonmito",""
"GNL2","Q13823",34668.6,37675.55,"nonmito",""
"GNL3","Q9BVP2;Q9BVP2-2",82928.6666666667,86453.42,"nonmito",""
"GNPAT","O15228",42900.1,50178,"nonmito",""
"GNPDA1","P46926",249878.333333333,167851.6,"nonmito",""
"GNPDA2","Q8TDQ7",197221,151254.2,"nonmito",""
"GNPNAT1","Q96EK6",149738.333333333,107147.68,"nonmito",""
"GNS","P15586",491327.666666667,319977.8,"nonmito",""
"GOLGA1","Q92805",32967.9,35277.2,"nonmito",""
"GOLGA2","Q08379",51840.5,59299.86,"nonmito",""
"GOLGA3","Q08378",49786.4333333333,63610.92,"nonmito",""
"GOLGA4","Q13439;Q13439-3",37357.0666666667,38459.94,"nonmito",""
"GOLGA5","Q8TBA6",59397.9666666667,68816.76,"nonmito",""
"GOLGA7","Q7Z5G4;Q7Z5G4-3",154646.666666667,139245.76,"nonmito",""
"GOLGB1","Q14789;Q14789-2",38540.2,43840.7,"nonmito",""
"GOLIM4","O00461",36188.8666666667,46431.06,"nonmito",""
"GOLM1","Q8NBJ4;Q8NBJ4-2",33002.8333333333,32674.35,"nonmito",""
"GOLM2","Q6P4E1;Q6P4E1-5",28637.1,39493.54,"nonmito",""
"GOLPH3","Q9H4A6",53644.3666666667,49388.96,"mito",""
"GOLPH3L","Q9H4A5",131969.666666667,133457,"nonmito",""
"GOLT1B","Q9Y3E0",220101.666666667,164897.2,"nonmito",""
"GOPC","Q9HD26;Q9HD26-2",107071.666666667,78198.5,"nonmito",""
"GORAB","Q5T7V8",54847.9333333333,54288.975,"nonmito",""
"GORASP1","Q9BQQ3",47944.8333333333,38047.82,"nonmito",""
"GORASP2","Q9H8Y8;Q9H8Y8-3",95300.8333333333,102666.4,"nonmito",""
"GOSR1","O95249",124253,114828.3,"nonmito",""
"GOSR2","O14653;O14653-2",81296.1666666667,86071.6,"nonmito",""
"GOT1","P17174",261698.333333333,241910.6,"nonmito",""
"GOT2","P00505",230875.666666667,228594.6,"mito",""
"GPAA1","O43292",92192.8333333333,103457.22,"nonmito",""
"GPAM","Q9HCL2",33899.2,36603.72,"mito",""
"GPAT4","Q86UL3",50030.3333333333,53480.7,"nonmito",""
"GPC1","P35052",65879,67464.05,"nonmito",""
"GPD1L","Q8N335",45958.15,30265.35,"nonmito",""
"GPD2","P43304",116789.333333333,132803.22,"mito",""
"GPHN","Q9NQX3;Q9NQX3-2",63363.9666666667,43183.1,"nonmito",""
"GPI","P06744",358484,239985.8,"nonmito",""
"GPKOW","Q92917",46185.7,35583.08,"nonmito",""
"GPN1","Q9HCN4;Q9HCN4-2;Q9HCN4-3;Q9HCN4-4;Q9HCN4-5",43322.2666666667,68844.72,"nonmito",""
"GPNMB","Q14956;Q14956-2",651186.333333333,181210.2,"nonmito",""
"GPR107","Q5VW38-2",37661.25,35580.5,"nonmito",""
"GPR176","Q14439;Q14439-3",110672.666666667,69799.4,"nonmito",""
"GPR180","Q86V85",59532.1,34716.42,"nonmito",""
"GPS1","Q13098-7",114653.666666667,151938.6,"nonmito",""
"GPSM1","Q86YR5;Q86YR5-4",44562.2,57755.68,"nonmito",""
"GPT2","Q8TD30",50768.5333333333,35343.95,"mito",""
"GPX1","P07203",271515,219558,"mito",""
"GPX4","P36969;P36969-2",107424.333333333,96409.6,"mito",""
"GPX7","Q96SL4",147219,87502.36,"nonmito",""
"GPX8","Q8TED1",343041,321129.8,"nonmito",""
"GRAMD2B","Q96HH9",64254.0333333333,44561.54,"nonmito",""
"GRB10","Q13322;Q13322-2;Q13322-3;Q13322-4",47994.0333333333,21269.35,"nonmito",""
"GRB2","P62993",107601,129931.2,"nonmito",""
"GREM1","O60565",52994.0666666667,62280.54,"nonmito",""
"GRHPR","Q9UBQ7",252897,194301.74,"mito",""
"GRIPAP1","Q4V328",46665.6333333333,40798.34,"nonmito",""
"GRK2","P25098",61195.3,63556.26,"nonmito",""
"GRN","P28799",95885.4,41598.14,"nonmito",""
"GRPEL1","Q9HAV7",36840,34758.58,"mito",""
"GRSF1","Q12849",51739.7333333333,65453.12,"mito",""
"GRWD1","Q9BQ67",101682.666666667,99965.4,"nonmito",""
"GSDMD","P57764",129707,59745.54,"nonmito",""
"GSDME","O60443",78238.6,115441.02,"nonmito",""
"GSK3A","P49840",86636.7666666667,71131.9,"nonmito",""
"GSK3B","P49841;P49841-2",73966.6333333333,80878.86,"nonmito",""
"GSN","P06396-2",330785.333333333,296852,"nonmito",""
"GSPT1","P15170-2;P15170-3",163138,188265.8,"nonmito",""
"GSPT2","Q8IYD1",77743.4666666667,88240.08,"nonmito",""
"GSR","P00390;P00390-2;P00390-3",121796,113251.8,"mito",""
"GSS","P48637",152915.333333333,198593.6,"nonmito",""
"GSTK1","Q9Y2Q3",171416.666666667,168300.4,"mito",""
"GSTM2","P28161",172292.666666667,248228,"nonmito",""
"GSTM3","P21266",102037,106346.62,"nonmito",""
"GSTM4","Q03013",70129.6333333333,118172.94,"nonmito",""
"GSTO1","P78417",362090,371510.2,"nonmito",""
"GSTP1","P09211",818878.333333333,798575.4,"nonmito",""
"GSTT1","P30711",56713.8,105801.3,"nonmito",""
"GTF2B","Q00403",50687,63869.88,"nonmito",""
"GTF2E1","P29083",37659.6333333333,34431.56,"nonmito",""
"GTF2F1","P35269",71374.8333333333,34621.306,"nonmito",""
"GTF2F2","P13984",32630.9,37389.26,"nonmito",""
"GTF2H4","Q92759",38633.6666666667,38528.32,"nonmito",""
"GTF2I","P78347;P78347-2;P78347-3;P78347-4",77617.4333333333,98266.92,"nonmito",""
"GTF3C1","Q12789;Q12789-3",37508.95,48663.925,"nonmito",""
"GTF3C4","Q9UKN8",39706.1,30775.3,"nonmito",""
"GTF3C5","Q9Y5Q8;Q9Y5Q8-2;Q9Y5Q8-3",32834.5333333333,36087.16,"nonmito",""
"GTPBP1","O00178",83691.7666666667,74026.04,"nonmito",""
"GTPBP4","Q9BZE4",71195.2666666667,72763.84,"nonmito",""
"GTPBP6","O43824",28333.9666666667,25975.025,"mito",""
"GUK1","Q16774-2",98160.5333333333,89803,"mito",""
"GUSB","P08236;P08236-2;P08236-3",106101.166666667,43089.14,"nonmito",""
"GXYLT1","Q4G148;Q4G148-2",30927.2333333333,31411.6,"nonmito",""
"GYG1","P46976;P46976-2",167739,103165.88,"nonmito",""
"GYS1","P13807",111710.666666667,117075.2,"nonmito",""
"H1-0","P07305",180148,103928.48,"nonmito",""
"H1-10","Q92522",176180,83963.04,"nonmito",""
"H1-2","P16403",353610.666666667,383575,"nonmito",""
"H1-5","P16401",203025,313875.2,"nonmito",""
"H2AC21","Q8IUE6",100585.133333333,114660.6,"nonmito",""
"H2BC14","Q99879",618335,613435.2,"nonmito",""
"H3C15","Q71DI3",706981,810253,"nonmito",""
"H4C1","P62805",1085220,1446738,"nonmito",""
"H6PD","O95479;O95479-2",133939.333333333,96393.9,"nonmito",""
"HABP4","Q5JVS0",81794.8333333333,104642.04,"nonmito",""
"HACD2","Q6Y1H2",106280.466666667,76498.82,"nonmito",""
"HACD3","Q9P035",225270.666666667,170478.8,"nonmito",""
"HACL1","Q9UJ83;Q9UJ83-2",82571.6666666667,76706.55,"nonmito",""
"HADH","Q16836;Q16836-2;Q16836-3",156274,161551.4,"mito",""
"HADHA","P40939",341840,328934.4,"mito",""
"HADHB","P55084;P55084-2",291722.666666667,280930,"mito",""
"HAGH","Q16775;Q16775-2",113873.666666667,93826.66,"mito",""
"HARS1","P12081;P12081-4",233318.333333333,296924.2,"nonmito",""
"HARS2","P49590;P49590-2",41295.8,37607.38,"mito",""
"HAS2","Q92819",40220.0666666667,49940.5666666667,"nonmito",""
"HAT1","O14929",64271.9,53095.8,"nonmito",""
"HAX1","O00165;O00165-2;O00165-3;O00165-5",50892.6666666667,59485.225,"nonmito",""
"HBA1","P69905",101365.466666667,100455.42,"nonmito",""
"HBS1L","Q9Y450",51273.0666666667,62470.9,"nonmito",""
"HCCS","P53701",67920.3333333333,52533,"mito",""
"HCFC1","P51610;P51610-2",51407.8333333333,55149.96,"nonmito",""
"HDAC1","Q13547",85242.9333333333,101418.06,"nonmito",""
"HDAC2","Q92769;Q92769-3",92589.0333333333,110294.64,"nonmito",""
"HDAC6","Q9UBN7",67474.4,42316.2,"nonmito",""
"HDAC7","Q8WUI4;Q8WUI4-3;Q8WUI4-4;Q8WUI4-5;Q8WUI4-6;Q8WUI4-7",60893,81836.98,"nonmito",""
"HDGF","P51858",122772.333333333,102764.94,"nonmito",""
"HDGFL2","Q7Z4V5",73280.1,85021.8,"nonmito",""
"HDHD2","Q9H0R4",41321.1333333333,66567.4,"nonmito",""
"HDHD5","Q9BXW7;Q9BXW7-2",55841.0333333333,47226.48,"mito",""
"HDLBP","Q00341",213973,245144,"nonmito",""
"HEATR1","Q9H583",36392.6,50688.94,"nonmito",""
"HEATR3","Q7Z4Q2",27434.6333333333,31014.64,"nonmito",""
"HEATR5A","Q86XA9",22351.8333333333,37164.82,"nonmito",""
"HEATR5B","Q9P2D3",37114.05,45972.54,"nonmito",""
"HEBP1","Q9NRV9",341763,219651.8,"mito",""
"HEBP2","Q9Y5Z4",249960.333333333,302824.8,"nonmito",""
"HECTD1","Q9ULT8",55513.0333333333,75977.56,"nonmito",""
"HECTD3","Q5T447",73284.7666666667,62257.6,"nonmito",""
"HEG1","Q9ULI3",83921.6666666667,37138.175,"nonmito",""
"HELZ","P42694",30075.6,21811.1,"nonmito",""
"HELZ2","Q9BYK8",127915,20719.5,"nonmito",""
"HERC4","Q5GLZ8;Q5GLZ8-2",52311.6333333333,115762.7,"nonmito",""
"HEXA","P06865",236028.666666667,152630.2,"nonmito",""
"HEXB","P07686",259018.666666667,196508.8,"nonmito",""
"HFE","Q30201;Q30201-5;Q30201-8",63209.3,41422.025,"nonmito",""
"HGFAC","Q04756",47792.2,43755.78,"nonmito",""
"HGS","O14964",103044.333333333,110587.2,"nonmito",""
"HIBADH","P31937",163814,141482.2,"mito",""
"HIBCH","Q6NVY1",61192.2,62057.64,"mito",""
"HIF1AN","Q9NWT6",86418.8666666667,61300.78,"nonmito",""
"HINT1","P49773",222096.333333333,249571.6,"mito",""
"HINT3","Q9NQE9",96690.5333333333,75251.5,"mito",""
"HIP1","O00291",49773.5666666667,61704.2,"nonmito",""
"HK1","P19367;P19367-2;P19367-3;P19367-4",338575.333333333,310968.8,"nonmito",""
"HK2","P52789",101280.8,65466.82,"nonmito",""
"HLA-A","P04439",533240,226487,"nonmito",""
"HLA-B","P01889",1243743.33333333,141777.26,"nonmito",""
"HLA-C","P10321",627997.333333333,119076.56,"nonmito",""
"HLCS","P50747",49712.7,61908.3,"nonmito",""
"HM13","Q8TCT9;Q8TCT9-5",269774,217731.2,"nonmito",""
"HMBS","P08397;P08397-2",26002.7333333333,43847.86,"nonmito",""
"HMGA1","P17096;P17096-3",341661.666666667,481845.8,"nonmito",""
"HMGA2","P52926",62370.9666666667,60227.875,"nonmito",""
"HMGB1","P09429",213423,149704.2,"nonmito",""
"HMGB2","P26583",89703.2,87810.84,"nonmito",""
"HMGB3","O15347",110739,117603.62,"nonmito",""
"HMGCL","P35914",116171,81872.44,"mito",""
"HMGCS1","Q01581",65070.3,99142.02,"nonmito",""
"HMGN2","P05204",62609.6,52051.38,"nonmito",""
"HMOX1","P09601",239067.333333333,161551.4,"nonmito",""
"HMOX2","P30519",102532.833333333,109477.38,"nonmito",""
"HNRNPA0","Q13151",204461.333333333,118168.4,"nonmito",""
"HNRNPA1","P09651;P09651-2",457038.333333333,503986.6,"nonmito",""
"HNRNPA2B1","P22626",594087.666666667,556817.6,"nonmito",""
"HNRNPA3","P51991",337841,277717.4,"nonmito",""
"HNRNPA3","P51991-2",83054.3,56050.22,"nonmito",""
"HNRNPAB","Q99729-2;Q99729-3",186947,201004.8,"nonmito",""
"HNRNPC","P07910-2",463918.666666667,477004.2,"nonmito",""
"HNRNPD","Q14103;Q14103-3",173964.666666667,217827.8,"nonmito",""
"HNRNPDL","O14979;O14979-2;O14979-3",247051,252009.2,"nonmito",""
"HNRNPF","P52597",188198.666666667,144738.8,"nonmito",""
"HNRNPH1","P31943",544740.333333333,500316.4,"nonmito",""
"HNRNPH2","P55795",287553,197842.6,"nonmito",""
"HNRNPH3","P31942;P31942-2",340672.666666667,322846,"nonmito",""
"HNRNPK","P61978;P61978-2",341472.666666667,380918.6,"nonmito",""
"HNRNPL","P14866",154053.666666667,107146.32,"nonmito",""
"HNRNPLL","Q8WVV9;Q8WVV9-4;Q8WVV9-5",58223.9666666667,59113.68,"nonmito",""
"HNRNPM","P52272;P52272-2",241333.333333333,285161.4,"nonmito",""
"HNRNPR","O43390",180079.333333333,207483.2,"nonmito",""
"HNRNPU","Q00839",269862.333333333,313763.8,"nonmito",""
"HNRNPUL1","Q9BUJ2;Q9BUJ2-2",83882.0333333333,98288.6,"nonmito",""
"HNRNPUL2","Q1KMD3",172537,158196.4,"nonmito",""
"HOMER3","Q9NSC5;Q9NSC5-2",27037.1333333333,40695.38,"nonmito",""
"HOOK3","Q86VS8",91855.6333333333,94283.68,"nonmito",""
"HP1BP3","Q5SSJ5",142089,150651,"nonmito",""
"HPCAL1","P37235",49236.7,108830.68,"nonmito",""
"HPRT1","P00492",184479,174112.4,"nonmito",""
